lead_I,lead_II,lead_III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
0.026,0.0,-0.026,-0.013,0.026,-0.013,0.03,0.01,-0.109,-0.06,-0.06,-0.04
0.05,0.0,-0.05,-0.025,0.05,-0.025,0.03,0.01,-0.105,-0.06,-0.06,-0.04
0.011,0.005,-0.006,-0.008,0.008,-0.001,0.03,0.014,-0.105,-0.06,-0.06,-0.036
-0.051,0.0,0.051,0.025,-0.051,0.025,0.027,0.016,-0.102,-0.06,-0.06,-0.035
-0.042,0.023,0.065,0.009,-0.054,0.045,0.025,0.014,-0.1,-0.06,-0.06,-0.035
0.008,0.06,0.053,-0.034,-0.023,0.056,0.024,0.016,-0.1,-0.059,-0.06,-0.035
0.01,0.06,0.05,-0.035,-0.02,0.055,0.02,0.02,-0.095,-0.055,-0.06,-0.035
0.013,0.059,0.046,-0.036,-0.017,0.052,0.018,0.02,-0.09,-0.051,-0.056,-0.031
0.023,0.064,0.041,-0.043,-0.01,0.052,0.032,0.019,-0.09,-0.046,-0.052,-0.029
0.024,0.063,0.04,-0.044,-0.009,0.051,0.044,0.022,-0.088,-0.045,-0.048,-0.031
0.038,0.069,0.031,-0.054,0.003,0.05,0.044,0.025,-0.085,-0.044,-0.044,-0.029
0.06,0.09,0.03,-0.075,0.015,0.06,0.045,0.025,-0.085,-0.04,-0.04,-0.025
0.011,0.095,0.085,-0.053,-0.037,0.09,0.062,0.025,-0.081,-0.036,-0.036,-0.025
-0.003,0.095,0.098,-0.046,-0.051,0.096,0.067,0.028,-0.076,-0.035,-0.035,-0.025
0.008,0.095,0.087,-0.051,-0.04,0.091,0.064,0.03,-0.075,-0.034,-0.033,-0.025
0.004,0.095,0.091,-0.05,-0.044,0.092,0.065,0.03,-0.074,-0.029,-0.03,-0.024
0.005,0.095,0.09,-0.05,-0.043,0.092,0.065,0.03,-0.07,-0.025,-0.03,-0.02
0.009,0.095,0.086,-0.053,-0.039,0.09,0.065,0.026,-0.065,-0.025,-0.026,-0.02
0.011,0.095,0.084,-0.053,-0.037,0.09,0.065,0.025,-0.065,-0.022,-0.025,-0.02
0.009,0.095,0.086,-0.053,-0.039,0.09,0.066,0.023,-0.063,-0.019,-0.023,-0.02
0.011,0.095,0.084,-0.053,-0.037,0.09,0.063,0.02,-0.059,-0.02,-0.02,-0.019
0.015,0.095,0.08,-0.055,-0.033,0.087,0.05,0.02,-0.06,-0.02,-0.02,-0.015
0.015,0.095,0.08,-0.055,-0.033,0.087,0.042,0.016,-0.06,-0.02,-0.016,-0.015
0.015,0.096,0.081,-0.055,-0.033,0.088,0.034,0.015,-0.057,-0.02,-0.015,-0.015
0.015,0.093,0.078,-0.054,-0.032,0.085,0.026,0.013,-0.055,-0.02,-0.015,-0.015
0.015,0.09,0.075,-0.053,-0.03,0.082,0.018,0.009,-0.055,-0.02,-0.015,-0.015
0.015,0.09,0.075,-0.053,-0.03,0.082,0.01,0.01,-0.055,-0.02,-0.015,-0.015
0.015,0.09,0.075,-0.053,-0.03,0.082,0.001,0.011,-0.055,-0.02,-0.011,-0.015
0.018,0.09,0.072,-0.054,-0.027,0.081,-0.001,0.007,-0.052,-0.02,-0.01,-0.015
0.021,0.09,0.069,-0.055,-0.024,0.08,0.0,0.005,-0.049,-0.02,-0.01,-0.015
0.02,0.09,0.07,-0.055,-0.025,0.08,0.0,0.004,-0.05,-0.02,-0.01,-0.015
0.02,0.09,0.07,-0.055,-0.025,0.08,0.0,0.0,-0.05,-0.02,-0.01,-0.015
0.024,0.09,0.066,-0.058,-0.021,0.078,0.0,0.0,-0.046,-0.02,-0.01,-0.015
0.026,0.09,0.064,-0.058,-0.019,0.077,0.001,-0.003,-0.044,-0.02,-0.007,-0.015
0.024,0.09,0.066,-0.058,-0.021,0.078,-0.002,-0.005,-0.046,-0.02,-0.004,-0.015
0.026,0.089,0.064,-0.058,-0.019,0.076,0.004,-0.006,-0.044,-0.02,-0.005,-0.015
0.035,0.09,0.055,-0.063,-0.01,0.072,0.02,-0.01,-0.045,-0.02,-0.005,-0.015
0.053,0.1,0.047,-0.077,0.003,0.073,0.017,-0.01,-0.065,-0.02,-0.005,-0.015
0.053,0.092,0.039,-0.073,0.007,0.065,0.014,-0.009,-0.075,-0.02,-0.004,-0.015
0.049,0.08,0.031,-0.065,0.009,0.056,0.016,-0.012,-0.074,-0.02,-0.008,-0.015
0.049,0.072,0.023,-0.061,0.013,0.047,0.014,-0.015,-0.076,-0.021,-0.017,-0.015
0.045,0.06,0.015,-0.053,0.015,0.037,0.01,-0.015,-0.08,-0.025,-0.02,-0.015
0.042,0.052,0.011,-0.047,0.016,0.031,0.01,-0.019,-0.084,-0.029,-0.024,-0.014
0.033,0.041,0.008,-0.037,0.012,0.025,0.01,-0.021,-0.089,-0.036,-0.028,-0.021
0.031,0.031,-0.001,-0.031,0.015,0.015,0.01,-0.019,-0.09,-0.043,-0.032,-0.028
0.017,0.023,0.006,-0.02,0.005,0.014,0.009,-0.021,-0.091,-0.044,-0.036,-0.031
-0.025,0.01,0.035,0.007,-0.03,0.022,0.005,-0.025,-0.095,-0.045,-0.04,-0.035
-0.031,-0.002,0.029,0.016,-0.03,0.013,0.005,-0.025,-0.099,-0.065,-0.048,-0.039
-0.028,-0.011,0.017,0.019,-0.022,0.003,0.005,-0.028,-0.104,-0.075,-0.053,-0.043
-0.034,-0.02,0.013,0.027,-0.023,-0.004,0.005,-0.031,-0.105,-0.074,-0.057,-0.047
-0.041,-0.033,0.008,0.037,-0.025,-0.012,0.004,-0.03,-0.106,-0.076,-0.06,-0.051
-0.045,-0.045,0.0,0.045,-0.022,-0.022,0.0,-0.03,-0.11,-0.08,-0.06,-0.055
-0.046,-0.055,-0.008,0.05,-0.019,-0.031,0.0,-0.034,-0.11,-0.08,-0.068,-0.055
-0.036,-0.05,-0.014,0.043,-0.01,-0.032,0.001,-0.035,-0.113,-0.083,-0.074,-0.054
-0.029,-0.043,-0.014,0.036,-0.007,-0.028,-0.002,-0.035,-0.116,-0.085,-0.075,-0.057
-0.029,-0.038,-0.009,0.034,-0.01,-0.024,-0.005,-0.035,-0.115,-0.086,-0.075,-0.06
-0.025,-0.03,-0.005,0.028,-0.01,-0.017,-0.005,-0.035,-0.115,-0.09,-0.075,-0.06
-0.026,-0.026,-0.001,0.026,-0.012,-0.013,-0.005,-0.035,-0.115,-0.09,-0.074,-0.06
-0.019,-0.019,0.0,0.019,-0.009,-0.009,-0.004,-0.034,-0.115,-0.093,-0.084,-0.063
-0.012,-0.011,0.001,0.012,-0.007,-0.004,-0.007,-0.037,-0.115,-0.096,-0.092,-0.067
-0.018,-0.012,0.006,0.014,-0.012,-0.002,-0.01,-0.04,-0.115,-0.094,-0.09,-0.071
-0.035,-0.025,0.01,0.03,-0.022,-0.007,-0.01,-0.04,-0.115,-0.09,-0.09,-0.075
-0.044,-0.034,0.01,0.039,-0.026,-0.012,-0.01,-0.04,-0.115,-0.09,-0.09,-0.075
-0.045,-0.032,0.012,0.038,-0.028,-0.009,-0.01,-0.04,-0.115,-0.09,-0.09,-0.075
-0.047,-0.03,0.017,0.038,-0.032,-0.006,-0.01,-0.04,-0.115,-0.09,-0.09,-0.075
-0.05,-0.029,0.02,0.04,-0.035,-0.004,-0.01,-0.04,-0.115,-0.09,-0.09,-0.075
-0.045,-0.025,0.02,0.035,-0.032,-0.002,-0.01,-0.04,-0.115,-0.09,-0.09,-0.075
-0.041,-0.025,0.016,0.032,-0.028,-0.004,-0.01,-0.044,-0.115,-0.09,-0.09,-0.075
-0.038,-0.026,0.012,0.032,-0.024,-0.007,-0.01,-0.045,-0.115,-0.09,-0.09,-0.075
-0.031,-0.023,0.008,0.027,-0.019,-0.007,-0.01,-0.045,-0.115,-0.09,-0.09,-0.075
-0.024,-0.02,0.004,0.021,-0.014,-0.007,-0.01,-0.045,-0.115,-0.09,-0.09,-0.075
-0.02,-0.02,0.0,0.02,-0.01,-0.01,-0.01,-0.045,-0.115,-0.09,-0.09,-0.075
-0.012,-0.016,-0.004,0.014,-0.003,-0.01,-0.01,-0.044,-0.116,-0.09,-0.09,-0.074
-0.008,-0.015,-0.007,0.011,0.0,-0.011,-0.01,-0.047,-0.11,-0.09,-0.09,-0.08
0.001,-0.015,-0.015,0.007,0.009,-0.015,-0.01,-0.037,-0.101,-0.09,-0.091,-0.088
0.011,-0.016,-0.028,0.003,0.02,-0.022,-0.011,-0.016,-0.093,-0.09,-0.089,-0.089
0.01,-0.025,-0.035,0.008,0.023,-0.03,-0.01,0.005,-0.085,-0.09,-0.09,-0.085
0.009,-0.034,-0.043,0.013,0.026,-0.038,-0.001,0.046,-0.08,-0.092,-0.108,-0.085
0.016,-0.038,-0.054,0.011,0.035,-0.046,-0.001,0.078,-0.049,-0.079,-0.103,-0.085
0.021,-0.044,-0.065,0.011,0.043,-0.054,0.024,0.137,-0.014,-0.064,-0.09,-0.085
0.019,-0.052,-0.071,0.016,0.045,-0.061,0.077,0.244,0.029,-0.042,-0.082,-0.084
0.02,-0.06,-0.08,0.02,0.05,-0.07,0.12,0.365,0.11,-0.005,-0.07,-0.085
0.038,-0.069,-0.107,0.016,0.073,-0.087,0.159,0.471,0.213,0.024,-0.066,-0.089
0.073,-0.032,-0.105,-0.02,0.089,-0.068,0.173,0.56,0.32,0.09,-0.018,-0.054
0.119,0.017,-0.102,-0.068,0.111,-0.042,0.179,0.618,0.433,0.181,0.042,-0.012
0.149,0.065,-0.084,-0.106,0.116,-0.01,0.177,0.609,0.547,0.291,0.113,0.036
0.175,0.16,-0.015,-0.167,0.095,0.072,0.13,0.495,0.64,0.435,0.24,0.135
0.27,0.325,0.055,-0.297,0.107,0.19,0.023,0.267,0.698,0.595,0.4,0.27
0.317,0.498,0.181,-0.408,0.068,0.34,-0.081,-0.011,0.743,0.756,0.557,0.412
0.357,0.677,0.321,-0.518,0.018,0.499,-0.232,-0.365,0.753,0.929,0.733,0.577
0.436,0.866,0.431,-0.651,0.003,0.648,-0.408,-0.759,0.737,1.099,0.918,0.75
0.48,1.035,0.555,-0.758,-0.038,0.795,-0.53,-1.095,0.73,1.24,1.07,0.89
0.422,1.183,0.761,-0.802,-0.17,0.972,-0.642,-1.385,0.718,1.386,1.223,1.018
0.377,1.363,0.986,-0.87,-0.305,1.174,-0.713,-1.624,0.71,1.539,1.394,1.173
0.332,1.432,1.101,-0.882,-0.385,1.266,-0.738,-1.781,0.695,1.62,1.474,1.246
0.247,1.322,1.075,-0.784,-0.414,1.199,-0.748,-1.834,0.622,1.551,1.4,1.179
0.165,1.14,0.975,-0.653,-0.405,1.057,-0.77,-1.815,0.46,1.33,1.22,1.04
0.124,0.96,0.837,-0.542,-0.356,0.898,-0.79,-1.802,0.268,1.046,0.988,0.878
0.04,0.81,0.769,-0.425,-0.364,0.79,-0.777,-1.792,0.099,0.799,0.799,0.738
-0.081,0.669,0.75,-0.294,-0.416,0.709,-0.756,-1.778,-0.212,0.483,0.575,0.577
-0.152,0.533,0.686,-0.191,-0.42,0.609,-0.731,-1.769,-0.65,0.1,0.316,0.399
-0.16,0.415,0.575,-0.128,-0.368,0.495,-0.685,-1.73,-0.925,-0.175,0.135,0.265
-0.211,0.299,0.509,-0.044,-0.361,0.403,-0.641,-1.576,-0.885,-0.279,0.019,0.16
-0.184,0.224,0.408,-0.021,-0.296,0.316,-0.599,-1.4,-0.82,-0.28,-0.039,0.093
-0.16,0.16,0.32,-0.001,-0.241,0.24,-0.564,-1.226,-0.768,-0.264,-0.084,0.035
-0.165,0.107,0.272,0.029,-0.219,0.189,-0.513,-1.045,-0.684,-0.259,-0.129,-0.015
-0.12,0.095,0.215,0.012,-0.168,0.155,-0.43,-0.875,-0.61,-0.25,-0.155,-0.045
-0.099,0.08,0.178,0.009,-0.139,0.129,-0.368,-0.726,-0.544,-0.238,-0.173,-0.079
-0.081,0.063,0.143,0.009,-0.112,0.102,-0.314,-0.581,-0.46,-0.228,-0.17,-0.091
-0.077,0.048,0.125,0.015,-0.102,0.086,-0.257,-0.461,-0.39,-0.222,-0.162,-0.091
-0.085,0.039,0.124,0.023,-0.105,0.081,-0.21,-0.383,-0.343,-0.211,-0.158,-0.096
-0.08,0.04,0.12,0.02,-0.1,0.08,-0.18,-0.325,-0.295,-0.195,-0.15,-0.1
-0.08,0.04,0.12,0.02,-0.1,0.08,-0.148,-0.264,-0.258,-0.183,-0.146,-0.1
-0.077,0.041,0.118,0.017,-0.097,0.079,-0.119,-0.211,-0.224,-0.168,-0.139,-0.103
-0.075,0.037,0.112,0.019,-0.094,0.074,-0.091,-0.157,-0.2,-0.153,-0.132,-0.106
-0.064,0.046,0.11,0.009,-0.087,0.078,-0.072,-0.111,-0.186,-0.143,-0.131,-0.105
-0.035,0.075,0.11,-0.02,-0.073,0.092,-0.065,-0.085,-0.17,-0.14,-0.135,-0.105
-0.034,0.073,0.106,-0.02,-0.07,0.089,-0.057,-0.06,-0.154,-0.14,-0.135,-0.105
-0.036,0.066,0.102,-0.015,-0.069,0.084,-0.049,-0.048,-0.14,-0.14,-0.135,-0.105
-0.035,0.063,0.098,-0.014,-0.067,0.08,-0.041,-0.041,-0.132,-0.14,-0.135,-0.105
-0.035,0.059,0.094,-0.012,-0.065,0.076,-0.033,-0.034,-0.13,-0.14,-0.136,-0.105
-0.035,0.055,0.09,-0.01,-0.063,0.072,-0.025,-0.03,-0.13,-0.14,-0.14,-0.105
-0.035,0.05,0.086,-0.008,-0.061,0.067,-0.014,-0.022,-0.13,-0.136,-0.14,-0.109
-0.034,0.051,0.085,-0.009,-0.059,0.068,-0.027,-0.013,-0.131,-0.135,-0.14,-0.11
-0.039,0.046,0.084,-0.004,-0.062,0.064,-0.035,-0.008,-0.128,-0.135,-0.14,-0.11
-0.046,0.049,0.096,-0.002,-0.071,0.072,-0.029,-0.004,-0.125,-0.135,-0.14,-0.11
-0.04,0.08,0.12,-0.02,-0.08,0.1,-0.03,0.0,-0.125,-0.135,-0.14,-0.11
-0.018,0.099,0.117,-0.041,-0.068,0.107,-0.03,0.0,-0.125,-0.135,-0.144,-0.11
-0.016,0.098,0.114,-0.041,-0.065,0.106,-0.03,0.003,-0.126,-0.136,-0.145,-0.11
-0.021,0.094,0.115,-0.037,-0.069,0.105,-0.028,0.006,-0.123,-0.133,-0.145,-0.11
-0.02,0.095,0.115,-0.038,-0.068,0.105,-0.025,0.005,-0.12,-0.13,-0.145,-0.109
-0.02,0.095,0.115,-0.038,-0.068,0.105,-0.025,0.005,-0.12,-0.13,-0.145,-0.105
-0.02,0.095,0.115,-0.038,-0.068,0.105,-0.025,0.009,-0.12,-0.13,-0.145,-0.105
-0.019,0.096,0.115,-0.039,-0.068,0.105,-0.026,0.01,-0.12,-0.13,-0.142,-0.105
-0.022,0.093,0.115,-0.036,-0.069,0.104,-0.023,0.012,-0.12,-0.13,-0.14,-0.105
-0.025,0.09,0.115,-0.033,-0.07,0.102,-0.02,0.016,-0.119,-0.129,-0.139,-0.105
-0.025,0.09,0.115,-0.033,-0.07,0.102,-0.02,0.015,-0.115,-0.125,-0.135,-0.105
-0.025,0.09,0.115,-0.033,-0.07,0.102,-0.02,0.014,-0.115,-0.125,-0.135,-0.105
-0.024,0.091,0.115,-0.034,-0.07,0.103,-0.02,0.018,-0.115,-0.125,-0.132,-0.105
-0.028,0.087,0.115,-0.03,-0.071,0.1,-0.02,0.02,-0.115,-0.125,-0.13,-0.105
-0.019,0.096,0.115,-0.039,-0.067,0.105,-0.019,0.021,-0.114,-0.125,-0.129,-0.105
0.01,0.125,0.115,-0.068,-0.053,0.12,-0.015,0.025,-0.11,-0.125,-0.125,-0.105
0.007,0.122,0.115,-0.065,-0.054,0.118,-0.015,0.025,-0.11,-0.125,-0.125,-0.105
0.004,0.119,0.116,-0.062,-0.056,0.117,-0.015,0.024,-0.11,-0.122,-0.122,-0.106
0.006,0.119,0.113,-0.063,-0.054,0.115,-0.015,0.027,-0.11,-0.12,-0.12,-0.103
-0.005,0.114,0.119,-0.055,-0.063,0.117,-0.014,0.031,-0.11,-0.119,-0.119,-0.1
-0.025,0.115,0.14,-0.045,-0.083,0.127,-0.01,0.03,-0.11,-0.115,-0.115,-0.1
-0.021,0.116,0.137,-0.047,-0.08,0.126,-0.01,0.029,-0.102,-0.115,-0.115,-0.1
-0.022,0.112,0.134,-0.045,-0.078,0.123,-0.01,0.039,-0.096,-0.116,-0.112,-0.1
-0.025,0.11,0.135,-0.043,-0.08,0.122,-0.01,0.049,-0.093,-0.113,-0.11,-0.1
-0.026,0.109,0.135,-0.042,-0.08,0.122,-0.01,0.05,-0.089,-0.11,-0.109,-0.1
-0.03,0.105,0.135,-0.038,-0.083,0.12,-0.01,0.05,-0.085,-0.11,-0.105,-0.1
-0.031,0.105,0.135,-0.038,-0.084,0.12,-0.014,0.054,-0.081,-0.106,-0.105,-0.1
-0.027,0.105,0.132,-0.039,-0.08,0.118,-0.015,0.055,-0.077,-0.104,-0.106,-0.1
-0.025,0.105,0.129,-0.04,-0.078,0.117,-0.015,0.057,-0.073,-0.106,-0.103,-0.1
-0.025,0.106,0.13,-0.04,-0.078,0.117,-0.015,0.06,-0.07,-0.104,-0.1,-0.1
-0.025,0.105,0.13,-0.04,-0.078,0.117,-0.015,0.06,-0.07,-0.1,-0.1,-0.1
-0.029,0.101,0.13,-0.036,-0.08,0.115,-0.015,0.064,-0.066,-0.1,-0.1,-0.1
0.003,0.133,0.13,-0.068,-0.063,0.131,-0.015,0.066,-0.065,-0.097,-0.101,-0.097
0.023,0.153,0.13,-0.088,-0.054,0.142,-0.015,0.064,-0.063,-0.094,-0.098,-0.095
0.013,0.143,0.129,-0.078,-0.058,0.135,-0.015,0.066,-0.06,-0.095,-0.095,-0.094
0.015,0.14,0.125,-0.078,-0.055,0.132,-0.015,0.07,-0.06,-0.095,-0.095,-0.09
0.016,0.14,0.125,-0.078,-0.055,0.132,-0.015,0.07,-0.056,-0.091,-0.095,-0.09
0.012,0.137,0.125,-0.075,-0.057,0.131,-0.015,0.07,-0.055,-0.089,-0.095,-0.091
0.008,0.133,0.125,-0.071,-0.059,0.129,-0.015,0.07,-0.053,-0.091,-0.093,-0.088
0.004,0.129,0.125,-0.067,-0.06,0.127,-0.016,0.07,-0.05,-0.089,-0.09,-0.085
0.005,0.13,0.125,-0.068,-0.06,0.127,-0.02,0.07,-0.05,-0.085,-0.09,-0.085
0.016,0.137,0.121,-0.076,-0.052,0.129,-0.02,0.07,-0.046,-0.085,-0.09,-0.085
0.033,0.153,0.12,-0.093,-0.043,0.136,-0.02,0.069,-0.042,-0.082,-0.087,-0.082
0.043,0.163,0.12,-0.103,-0.038,0.142,-0.02,0.072,-0.038,-0.08,-0.085,-0.079
0.055,0.175,0.12,-0.115,-0.033,0.147,-0.02,0.084,-0.034,-0.079,-0.085,-0.08
0.075,0.195,0.12,-0.135,-0.023,0.157,-0.02,0.1,-0.03,-0.075,-0.085,-0.08
0.072,0.192,0.12,-0.132,-0.024,0.156,-0.02,0.105,-0.025,-0.076,-0.085,-0.076
0.068,0.189,0.121,-0.129,-0.026,0.155,-0.02,0.104,-0.025,-0.069,-0.082,-0.074
0.072,0.19,0.118,-0.131,-0.023,0.154,-0.02,0.107,-0.022,-0.062,-0.08,-0.076
0.075,0.19,0.115,-0.133,-0.02,0.152,-0.02,0.11,-0.013,-0.059,-0.08,-0.073
0.075,0.19,0.115,-0.133,-0.02,0.152,-0.02,0.11,-0.005,-0.055,-0.08,-0.065
0.075,0.19,0.115,-0.133,-0.02,0.152,-0.02,0.117,-0.001,-0.051,-0.081,-0.061
0.074,0.19,0.116,-0.133,-0.021,0.152,-0.019,0.127,0.005,-0.047,-0.074,-0.057
0.077,0.19,0.113,-0.134,-0.018,0.151,-0.022,0.132,0.015,-0.043,-0.068,-0.053
0.071,0.19,0.119,-0.131,-0.024,0.154,-0.025,0.137,0.021,-0.038,-0.063,-0.049
0.05,0.19,0.14,-0.12,-0.045,0.165,-0.025,0.15,0.025,-0.03,-0.055,-0.045
0.053,0.19,0.137,-0.122,-0.042,0.163,-0.025,0.155,0.03,-0.022,-0.051,-0.041
0.059,0.19,0.131,-0.125,-0.036,0.16,-0.025,0.154,0.028,-0.014,-0.044,-0.037
0.06,0.19,0.13,-0.125,-0.035,0.16,-0.025,0.16,0.037,-0.006,-0.038,-0.033
0.061,0.19,0.129,-0.125,-0.034,0.16,-0.025,0.173,0.053,0.002,-0.034,-0.029
0.065,0.19,0.125,-0.128,-0.03,0.157,-0.025,0.185,0.06,0.01,-0.025,-0.025
0.069,0.19,0.121,-0.13,-0.026,0.155,-0.025,0.202,0.072,0.018,-0.017,-0.021
0.072,0.19,0.119,-0.131,-0.024,0.155,-0.028,0.21,0.082,0.024,-0.012,-0.017
0.065,0.188,0.123,-0.127,-0.029,0.156,-0.031,0.21,0.086,0.024,-0.007,-0.013
0.06,0.184,0.124,-0.123,-0.032,0.154,-0.03,0.211,0.093,0.028,0.002,-0.008
0.06,0.185,0.125,-0.123,-0.033,0.155,-0.03,0.22,0.105,0.045,0.01,0.0
0.041,0.196,0.155,-0.119,-0.057,0.175,-0.03,0.237,0.11,0.05,0.014,0.004
0.053,0.213,0.16,-0.133,-0.053,0.186,-0.03,0.244,0.11,0.048,0.021,0.011
0.07,0.223,0.153,-0.147,-0.042,0.188,-0.03,0.246,0.112,0.056,0.029,0.017
0.07,0.225,0.155,-0.148,-0.043,0.19,-0.03,0.253,0.124,0.074,0.037,0.022
0.075,0.23,0.155,-0.153,-0.04,0.192,-0.03,0.265,0.14,0.085,0.045,0.03
0.091,0.244,0.154,-0.168,-0.032,0.199,-0.03,0.271,0.152,0.088,0.053,0.034
0.106,0.27,0.163,-0.188,-0.029,0.217,-0.028,0.293,0.168,0.105,0.062,0.041
0.11,0.284,0.174,-0.197,-0.032,0.229,-0.037,0.31,0.178,0.121,0.067,0.046
0.121,0.294,0.174,-0.208,-0.027,0.234,-0.052,0.309,0.181,0.127,0.072,0.053
0.14,0.315,0.175,-0.228,-0.018,0.245,-0.055,0.31,0.195,0.14,0.085,0.07
0.113,0.317,0.204,-0.215,-0.046,0.26,-0.059,0.318,0.225,0.166,0.094,0.075
0.096,0.311,0.216,-0.204,-0.061,0.263,-0.064,0.324,0.23,0.174,0.096,0.077
0.11,0.326,0.216,-0.219,-0.053,0.271,-0.065,0.327,0.238,0.18,0.108,0.086
0.127,0.349,0.222,-0.238,-0.048,0.285,-0.065,0.331,0.258,0.192,0.121,0.097
0.135,0.365,0.23,-0.25,-0.048,0.297,-0.065,0.335,0.265,0.2,0.125,0.105
0.167,0.4,0.233,-0.284,-0.034,0.316,-0.065,0.339,0.281,0.217,0.146,0.114
0.155,0.402,0.247,-0.279,-0.046,0.324,-0.065,0.343,0.29,0.22,0.153,0.116
0.149,0.408,0.259,-0.279,-0.055,0.333,-0.065,0.346,0.29,0.226,0.162,0.13
0.167,0.427,0.26,-0.297,-0.047,0.343,-0.065,0.353,0.299,0.244,0.178,0.148
0.16,0.42,0.26,-0.29,-0.05,0.34,-0.065,0.365,0.32,0.255,0.185,0.15
0.151,0.415,0.264,-0.283,-0.057,0.34,-0.065,0.37,0.338,0.271,0.189,0.154
0.153,0.419,0.266,-0.286,-0.057,0.342,-0.065,0.37,0.341,0.282,0.193,0.155
0.172,0.435,0.263,-0.304,-0.046,0.349,-0.065,0.37,0.339,0.289,0.196,0.157
0.193,0.453,0.26,-0.323,-0.033,0.356,-0.065,0.371,0.341,0.297,0.203,0.169
0.195,0.455,0.26,-0.325,-0.033,0.357,-0.065,0.375,0.35,0.305,0.22,0.185
0.194,0.454,0.261,-0.324,-0.034,0.357,-0.065,0.375,0.359,0.308,0.237,0.198
0.202,0.459,0.257,-0.331,-0.027,0.358,-0.065,0.375,0.362,0.318,0.243,0.204
0.186,0.457,0.271,-0.322,-0.043,0.364,-0.065,0.373,0.371,0.331,0.249,0.205
0.182,0.466,0.284,-0.324,-0.051,0.374,-0.065,0.37,0.381,0.335,0.257,0.206
0.22,0.495,0.275,-0.358,-0.028,0.385,-0.065,0.37,0.375,0.33,0.26,0.21
0.182,0.493,0.311,-0.337,-0.065,0.402,-0.063,0.37,0.371,0.326,0.26,0.21
0.158,0.485,0.327,-0.322,-0.085,0.406,-0.078,0.367,0.367,0.322,0.26,0.213
0.179,0.503,0.324,-0.342,-0.073,0.413,-0.085,0.364,0.363,0.318,0.26,0.216
0.203,0.529,0.325,-0.367,-0.061,0.427,-0.079,0.366,0.36,0.315,0.26,0.213
0.205,0.53,0.325,-0.368,-0.06,0.427,-0.08,0.365,0.36,0.315,0.26,0.205
0.206,0.529,0.323,-0.368,-0.059,0.426,-0.076,0.353,0.356,0.311,0.26,0.201
0.196,0.533,0.337,-0.365,-0.071,0.435,-0.075,0.343,0.352,0.307,0.261,0.198
0.187,0.535,0.348,-0.362,-0.081,0.442,-0.073,0.337,0.348,0.303,0.255,0.191
0.192,0.536,0.343,-0.364,-0.076,0.439,-0.07,0.327,0.344,0.299,0.242,0.183
0.195,0.54,0.345,-0.368,-0.075,0.442,-0.07,0.315,0.34,0.295,0.235,0.18
0.174,0.541,0.367,-0.358,-0.096,0.454,-0.062,0.307,0.341,0.296,0.227,0.177
0.168,0.532,0.364,-0.35,-0.098,0.448,-0.056,0.3,0.332,0.287,0.216,0.166
0.169,0.519,0.35,-0.345,-0.09,0.434,-0.054,0.289,0.319,0.276,0.205,0.155
0.164,0.507,0.343,-0.336,-0.09,0.425,-0.048,0.278,0.307,0.267,0.198,0.148
0.16,0.495,0.335,-0.328,-0.088,0.415,-0.04,0.27,0.295,0.255,0.19,0.14
0.157,0.484,0.327,-0.321,-0.085,0.405,-0.036,0.262,0.283,0.247,0.174,0.132
0.144,0.463,0.319,-0.304,-0.087,0.39,-0.032,0.254,0.268,0.234,0.161,0.124
0.128,0.439,0.311,-0.284,-0.092,0.375,-0.028,0.246,0.252,0.217,0.149,0.117
0.118,0.421,0.302,-0.27,-0.093,0.361,-0.025,0.238,0.236,0.201,0.137,0.106
0.115,0.405,0.29,-0.26,-0.088,0.347,-0.025,0.23,0.22,0.185,0.125,0.09
0.115,0.393,0.278,-0.255,-0.081,0.335,-0.021,0.214,0.209,0.174,0.101,0.078
0.112,0.378,0.266,-0.245,-0.077,0.322,-0.02,0.198,0.188,0.153,0.079,0.063
0.108,0.364,0.256,-0.236,-0.074,0.31,-0.018,0.182,0.162,0.127,0.063,0.048
0.103,0.351,0.248,-0.227,-0.073,0.299,-0.015,0.167,0.14,0.105,0.052,0.037
0.095,0.335,0.24,-0.215,-0.073,0.287,-0.015,0.155,0.125,0.09,0.04,0.025
0.087,0.323,0.236,-0.205,-0.075,0.279,-0.011,0.143,0.109,0.074,0.028,0.017
0.082,0.311,0.229,-0.197,-0.074,0.27,-0.01,0.13,0.093,0.058,0.016,0.01
0.077,0.3,0.223,-0.189,-0.073,0.261,-0.008,0.121,0.077,0.044,0.004,-0.001
0.067,0.285,0.218,-0.176,-0.076,0.252,-0.005,0.112,0.061,0.032,-0.007,-0.012
0.05,0.26,0.21,-0.155,-0.08,0.235,-0.005,0.1,0.045,0.02,-0.015,-0.02
0.033,0.239,0.206,-0.136,-0.087,0.222,-0.001,0.088,0.029,0.008,-0.023,-0.028
0.026,0.228,0.202,-0.127,-0.089,0.215,0.0,0.079,0.015,-0.005,-0.034,-0.034
0.023,0.221,0.198,-0.122,-0.088,0.209,0.002,0.071,0.006,-0.014,-0.044,-0.034
0.02,0.214,0.194,-0.117,-0.088,0.204,0.005,0.063,-0.002,-0.023,-0.052,-0.038
0.02,0.21,0.19,-0.115,-0.085,0.2,0.005,0.055,-0.01,-0.035,-0.06,-0.055
